ID,DisplayType,ItemDisplayInfoID,DefaultIconFileDataID,UiOrder
1210,12,168968,135614,121000
1211,3,10123,132717,121100
1212,11,7437,135128,121200
1213,11,7480,135131,121300
1214,7,3302,132607,121400
1215,6,3709,132539,121500
1216,11,6806,133479,121600
1217,4,3576,133693,121700
1218,3,3719,135009,121800
1219,11,6441,135646,121900
1220,11,11919,135153,122000
1221,6,4030,132535,122100
1222,9,28065,133765,122200
1223,13,18659,134950,122300
1224,15,179730,134799,122400
1225,11,5120,135144,122500
1226,7,11145,132610,122600
1227,6,3755,132539,122700
1228,11,20015,135313,122800
1229,5,8956,134594,122900
1230,8,6982,132938,123000
1231,3,12672,132659,123100
1232,11,28607,135302,123200
1233,6,23528,132535,123300
1234,3,13090,132624,123400
1235,8,25850,132938,123500
1236,5,22459,134583,123600
1237,8,3518,132939,123700
1238,9,23421,133760,123800
1239,1,23531,135036,123900
1240,1,9038,135040,124000
1241,6,4343,132535,124100
1242,8,4413,132939,124200
1243,6,9412,132535,124300
1244,8,9414,132939,124400
1245,11,20196,135312,124500
1246,11,8516,135420,124600
1247,11,5205,133483,124700
1248,11,3780,133041,124800
1249,12,20664,135491,124900
1250,11,7430,134294,125000
1251,3,3816,132715,125100
1252,6,3827,132542,125200
1253,8,3828,132939,125300
1254,7,3829,132603,125400
1255,3,3831,132715,125500
1256,5,3833,134582,125600
1257,6,3835,132542,125700
1258,8,3839,132939,125800
1259,7,3841,132603,125900
1260,3,3843,132715,126000
1261,5,3844,134582,126100
1262,8,3845,132939,126200
1263,3,16615,132681,126300
1264,0,15924,133116,126400
1265,10,3269,132483,126500
1266,3,16528,132655,126600
1267,8,8614,132938,126700
1268,1,20715,135036,126800
1269,4,6162,132494,126900
1270,5,3179,134582,127000
1271,8,14127,132939,127100
1272,3,1797,132716,127200
1273,12,168969,135610,127300
1274,3,18122,132683,127400
1275,11,19546,133052,127500
1276,5,9049,134585,127600
1277,11,20414,135637,127700
1278,9,70719,133753,127800
1279,4,3335,132495,127900
1280,3,3064,132723,128000
1281,11,19231,132402,128100
1282,4,8958,132497,128200
1283,7,6610,132612,128300
1284,4,3392,132514,128400
1285,7,10901,132605,128500
1286,4,9464,132495,128600
1287,7,3643,132610,128700
1288,4,4444,132515,128800
1289,7,3740,132606,128900
1290,4,6978,132513,129000
1291,7,10053,132606,129100
1292,4,8173,132495,129200
1293,7,3895,132610,129300
1294,4,7619,132495,129400
1295,7,7747,132602,129500
1296,4,6103,132495,129600
1297,7,14081,132602,129700
1298,4,10875,132513,129800
1299,7,14161,132609,129900
1300,7,10344,132602,130000
1301,7,8183,132607,130100
1302,7,12342,132605,130200
1303,7,16595,132607,130300
1304,7,9206,132606,130400
1305,7,12126,132601,130500
1306,13,18512,134955,130600
1307,13,18655,134955,130700
1308,13,2052,134955,130800
1309,13,18488,134955,130900
1310,13,18696,134949,131000
1311,13,18702,134949,131100
1312,11,5010,135158,131200
1313,11,6536,134718,131300
1314,11,6533,134787,131400
1315,0,178250,133136,131500
1316,3,4085,132624,131600
1317,11,20374,135466,131700
1318,6,17164,132542,131800
1319,12,20667,135490,131900
1320,4,9024,132499,132000
1321,1,10169,135036,132100
1322,9,23100,133765,132200
1323,3,8732,132724,132300
1324,5,3083,134583,132400
1325,3,8189,135011,132500
1326,4,7858,132506,132600
1327,8,3875,132955,132700
1328,11,19228,132416,132800
1329,8,12468,132940,132900
1330,13,18769,134947,133000
1331,13,4108,134956,133100
1332,6,3750,132539,133200
1333,1,4109,135034,133300
1334,11,26366,133711,133400
1335,12,20660,135490,133500
1336,11,19287,132402,133600
1337,11,20150,135324,133700
1338,11,20216,135325,133800
1339,11,3727,135147,133900
1340,11,3550,135637,134000
1341,11,19694,133486,134100
1342,4,8739,132493,134200
1343,6,6190,132543,134300
1344,7,6173,132601,134400
1345,8,11298,132957,134500
1346,5,6189,134586,134600
1347,1,8374,135040,134700
1348,3,6102,132681,134800
1349,4,4599,132515,134900
1350,6,5522,132539,135000
1351,7,14802,132606,135100
1352,9,23029,133150,135200
1353,8,17631,132952,135300
1354,5,5521,134586,135400
1355,1,11270,135039,135500
1356,3,3278,132724,135600
1357,13,4130,134950,135700
1358,13,18481,134955,135800
1359,11,20180,135272,135900
1360,9,22994,133763,136000
1361,5,6957,134587,136100
1362,7,9417,132605,136200
1363,0,25658,133071,136300
1364,0,178260,133138,136400
1365,1,9422,135040,136500
1366,1,9424,135040,136600
1367,5,9415,134585,136700
1368,5,4744,134584,136800
1369,3,9416,132624,136900
1370,3,9425,132628,137000
1371,6,16640,132535,137100
1372,6,4153,132535,137200
1373,11,4154,135640,137300
1374,11,5129,135321,137400
1375,11,20215,135346,137500
1376,11,2775,133044,137600
1377,11,15468,133041,137700
1378,11,5105,135326,137800
1379,11,20252,135275,137900
1380,11,782,135423,138000
1381,11,8502,132408,138100
1382,11,6474,133980,138200
1383,0,15908,133135,138300
1384,0,15907,133122,138400
1385,0,15318,133071,138500
1386,0,15914,133135,138600
1387,0,182736,133117,138700
1388,0,15299,133071,138800
1389,11,6262,132392,138900
1390,11,20412,135466,139000
1391,4,8943,132491,139100
1392,6,132849,132541,139200
1393,7,11204,132604,139300
1394,8,11405,132957,139400
1395,5,7710,134592,139500
1396,1,14095,135040,139600
1397,3,10113,135009,139700
1398,4,5865,132491,139800
1399,7,9894,132609,139900
1400,9,15106,133766,140000
1401,8,10357,132957,140100
1402,5,16701,134586,140200
1403,1,8554,135040,140300
1404,3,16699,135008,140400
1405,4,6121,132504,140500
1406,6,5451,132539,140600
1407,7,14319,132604,140700
1408,8,10508,132958,140800
1409,5,5297,134587,140900
1410,1,12962,135037,141000
1411,3,5295,135009,141100
1412,4,8133,132512,141200
1413,6,12541,132537,141300
1414,7,10075,132600,141400
1415,8,12572,132958,141500
1416,5,7011,134593,141600
1417,1,4968,135039,141700
1418,3,12755,135017,141800
1419,4,5827,132511,141900
1420,6,16994,132539,142000
1421,7,17171,132609,142100
1422,9,23065,133764,142200
1423,8,17069,132952,142300
1424,5,3078,134592,142400
1425,1,4486,135039,142500
1426,3,11138,132724,142600
1427,4,8137,132495,142700
1428,6,136297,132537,142800
1429,7,10976,132603,142900
1430,9,23068,133759,143000
1431,8,9366,132955,143100
1432,5,5947,134586,143200
1433,1,8198,135037,143300
1434,3,8136,132719,143400
1435,4,5725,133694,143500
1436,13,18814,134952,143600
1437,13,18774,134957,143700
1438,13,18813,134949,143800
1439,13,18469,134955,143900
1440,13,17885,134956,144000
1441,13,18474,134955,144100
1442,4,4335,132498,144200
1443,6,4336,132535,144300
1444,7,4337,132602,144400
1445,8,4338,132938,144500
1446,5,4339,134583,144600
1447,1,8035,135038,144700
1448,3,4340,132627,144800
1449,4,4329,132495,144900
1450,6,4330,132535,145000
1451,8,4332,132938,145100
1452,3,4334,132635,145200
1453,4,4342,132495,145300
1454,7,4344,132602,145400
1455,9,14794,133768,145500
1456,8,4345,132938,145600
1457,5,4346,134583,145700
1458,11,20195,135349,145800
1459,11,19374,135424,145900
1460,11,19526,133053,146000
1461,11,2711,135641,146100
1462,11,20309,135155,146200
1463,12,20550,135490,146300
1464,12,168970,135610,146400
1465,3,16643,132673,146500
1466,7,4302,132606,146600
1467,5,4304,134588,146700
1468,3,16878,132669,146800
1469,8,9399,132955,146900
1470,0,178249,133135,147000
1471,8,11632,132961,147100
1472,7,14652,132606,147200
1473,5,14655,134581,147300
1474,7,12046,132608,147400
1475,5,8974,134593,147500
1476,6,6063,132543,147600
1477,0,15904,133117,147700
1478,7,14594,132612,147800
1479,5,5782,134586,147900
1480,6,5594,132543,148000
1481,0,21304,133117,148100
1482,5,2365,134589,148200
1483,6,2366,132541,148300
1484,3,5497,132721,148400
1485,3,9131,132722,148500
1486,7,8410,132608,148600
1487,5,9132,134593,148700
1488,7,11655,132602,148800
1489,5,10724,134587,148900
1490,8,10728,132959,149000
1491,13,18454,134955,149100
1492,13,18699,134951,149200
1493,13,4403,134956,149300
1494,13,26325,134952,149400
1495,13,26085,134956,149500
1496,13,18771,134948,149600
1497,3,25801,132751,149700
1498,8,25802,132937,149800
1499,6,25804,132584,149900
1500,3,22005,132635,150000
1501,8,23968,132959,150100
1502,6,22505,132541,150200
1503,0,25825,132768,150300
1504,0,178261,133131,150400
1505,5,13175,134583,150500
1506,0,178263,133118,150600
1507,12,168971,135616,150700
1508,12,4426,135498,150800
1509,11,28520,135351,150900
1510,11,18495,132790,151000
1511,11,20380,135639,151100
1512,8,4438,132938,151200
1513,5,4439,134582,151300
1514,6,5480,132541,151400
1515,9,23119,133762,151500
1516,9,15110,133758,151600
1517,13,17888,134948,151700
1518,11,20223,135343,151800
1519,4,8977,133694,151900
1520,7,4464,133345,152000
1521,3,17100,132722,152100
1522,3,16695,132660,152200
1523,1,4455,135038,152300
1524,0,178148,133117,152400
1525,11,21605,134333,152500
1526,11,19217,132415,152600
1527,12,168972,135611,152700
1528,13,4458,134952,152800
1529,4,8344,132506,152900
1530,7,3897,132609,153000
1531,11,20294,135150,153100
1532,6,4835,132539,153200
1533,3,8638,132638,153300
1534,6,135262,132579,153400
1535,1,4869,135037,153500
1536,3,4492,132721,153600
1537,5,4497,134582,153700
1538,8,4919,132939,153800
1539,7,4494,132607,153900
1540,6,4493,132539,154000
1541,1,12980,135036,154100
1542,8,9503,132939,154200
1543,5,9505,134582,154300
1544,3,9511,132724,154400
1545,3,1975,132725,154500
1546,4,4099,132493,154600
1547,8,2362,132939,154700
1548,8,9526,132939,154800
1549,4,4591,132492,154900
1550,4,6049,132495,155000
1551,1,11274,135039,155100
1552,1,9528,135043,155200
1553,8,2361,132958,155300
1554,8,9543,132939,155400
1555,3,8359,132723,155500
1556,3,8414,132723,155600
1557,4,8350,132506,155700
1558,4,8606,132492,155800
1559,7,9546,132611,155900
1560,7,9550,132609,156000
1561,5,16794,134582,156100
1562,4,9715,132490,156200
1563,13,18668,134952,156300
1564,4,7766,132498,156400
1565,11,19615,133054,156500
1566,8,2202,132939,156600
1567,7,3642,132611,156700
1568,5,2656,134587,156800
1569,8,12865,132939,156900
1570,6,5840,132543,157000
1571,6,4615,132543,157100
1572,1,5494,135037,157200
1573,1,17135,135040,157300
1574,5,4617,134581,157400
1575,5,4619,134586,157500
1576,8,4620,132939,157600
1577,8,11226,132951,157700
1578,6,4301,132539,157800
1579,6,4466,132537,157900
1580,0,178248,133133,158000
1581,0,178247,133129,158100
1582,3,17128,132678,158200
1583,6,4631,132539,158300
1584,9,15076,133754,158400
1585,9,15063,133756,158500
1586,4,5764,132514,158600
1587,4,4634,132495,158700
1588,2,4635,135029,158800
1589,8,8876,132953,158900
1590,2,3685,135031,159000
1591,2,4637,135022,159100
1592,2,4638,135012,159200
1593,2,4639,135020,159300
1594,2,12969,135022,159400
1595,5,1883,134586,159500
1596,2,10837,135006,159600
1597,0,159393,133149,159700
1598,12,168973,135616,159800
1599,0,178278,133149,159900
1600,12,168974,135616,160000
1601,12,168975,135615,160100
1602,0,178274,133149,160200
1603,0,4661,133146,160300
1604,5,4365,134582,160400
1605,4,5772,132493,160500
1606,11,20390,135151,160600
1607,1,11327,135038,160700
1608,13,18694,134321,160800
1609,11,19398,132407,160900
1610,11,20369,135638,161000
1611,9,23019,133756,161100
1612,3,4723,134321,161200
1613,11,20439,134298,161300
1614,11,20592,135652,161400
1615,3,7708,132719,161500
1616,4,6182,132491,161600
1617,4,7894,132500,161700
1618,12,6231,135498,161800
1619,3,12650,132680,161900
1620,13,17887,134948,162000
1621,0,4759,133149,162100
1622,5,10992,134590,162200
1623,13,18653,134953,162300
1624,3,4767,132743,162400
1625,8,4768,132957,162500
1626,11,19783,133044,162600
1627,7,6996,132605,162700
1628,0,182734,133111,162800
1629,7,7794,132606,162900
1630,12,21016,135464,163000
1631,11,2440,133041,163100
1632,11,8529,135420,163200
1633,11,6813,133489,163300
1634,11,3925,135637,163400
1635,11,20420,135145,163500
1636,11,20111,135274,163600
1637,11,22478,132403,163700
1638,11,19778,133045,163800
1639,11,8586,133052,163900
1640,11,20430,135651,164000
1641,11,20401,135168,164100
1642,12,20674,135495,164200
1643,13,18789,134957,164300
1644,6,6944,132535,164400
1645,9,23087,133754,164500
1646,4,6055,132492,164600
1647,6,4921,132540,164700
1648,1,27551,135040,164800
1649,9,15247,133767,164900
1650,4,5845,132493,165000
1651,4,15458,132493,165100
1652,9,37376,133771,165200
1653,4,25140,132492,165300
1654,4,8149,132492,165400
1655,9,32069,133150,165500
1656,8,4855,132937,165600
1657,9,26016,133759,165700
1658,4,12036,132494,165800
1659,9,26981,133769,165900
1660,4,26947,132514,166000
1661,4,5867,132493,166100
1662,4,8188,132492,166200
1663,9,70689,133759,166300
1664,1,25770,135059,166400
1665,9,26047,133758,166500
1666,4,12086,132523,166600
1667,1,5115,135040,166700
1668,4,4989,132511,166800
1669,1,8888,135039,166900
1670,9,23016,133763,167000
1671,1,25783,135039,167100
1672,9,25979,133758,167200
1673,4,11523,132493,167300
1674,1,8098,135039,167400
1675,4,25803,132521,167500
1676,9,23140,133754,167600
1677,4,4300,132492,167700
1678,9,23024,133760,167800
1679,1,9311,135036,167900
1680,9,18131,132682,168000
1681,4,9398,132492,168100
1682,1,4491,135038,168200
1683,9,23045,133767,168300
1684,5,7182,134582,168400
1685,1,25897,135045,168500
1686,9,23747,133754,168600
1687,4,13378,132505,168700
1688,1,7004,135034,168800
1689,1,9440,135033,168900
1690,1,11769,135056,169000
1691,9,23031,132655,169100
1692,1,11638,135033,169200
1693,9,23125,133765,169300
1694,4,6062,132493,169400
1695,1,17191,135036,169500
1696,4,10269,132501,169600
1697,5,4912,134583,169700
1698,7,16925,132617,169800
1699,7,4916,132608,169900
1700,3,12718,132660,170000
1701,11,7313,135321,170100
1702,11,5154,135325,170200
1703,8,3528,132939,170300
1704,8,12550,132939,170400
1705,9,23026,133764,170500
1706,11,19538,133053,170600
1707,11,6808,133476,170700
1708,3,2577,135014,170800
1709,3,16812,132658,170900
1710,4,4954,132491,171000
1711,4,9211,132491,171100
1712,6,3749,132539,171200
1713,6,4487,132537,171300
1714,7,1980,132603,171400
1715,7,4601,132606,171500
1716,7,3382,132603,171600
1717,1,5496,135039,171700
1718,5,3541,134583,171800
1719,11,7319,135311,171900
1720,11,20155,135329,172000
1721,13,18511,134956,172100
1722,11,1390,132415,172200
1723,11,19224,132417,172300
1724,4,6071,132518,172400
1725,4,4881,132515,172500
1726,5,6183,134586,172600
1727,5,8140,134590,172700
1728,5,15766,134587,172800
1729,1,5000,135036,172900
1730,1,5005,135036,173000
1731,15,179731,133434,173100
1732,11,8043,133438,173200
1733,11,13908,135641,173300
1734,3,2104,132715,173400
1735,11,5290,135574,173500
1736,6,8308,132537,173600
1737,3,7826,132724,173700
1738,7,13351,132611,173800
1739,5,6202,134582,173900
1740,8,6969,132938,174000
1741,13,18522,134955,174100
1742,12,6109,135464,174200
1743,4,6559,132495,174300
1744,8,16319,132939,174400
1745,6,10080,132539,174500
1746,3,12544,135018,174600
1747,5,3441,134583,174700
1748,4,10078,132492,174800
1749,5,9671,134582,174900
1750,11,19634,133485,175000
1751,7,6204,132611,175100
1752,3,11498,132716,175200
1753,12,3186,135493,175300
1754,11,20013,135274,175400
1755,6,131830,132542,175500
1756,13,18510,134955,175600
1757,11,20423,135158,175700
1758,8,11066,132939,175800
1759,6,11229,132542,175900
1760,9,70685,133763,176000
1761,6,5409,132535,176100
1762,11,20388,135638,176200
1763,11,19214,132414,176300
1764,4,8151,132494,176400
1765,11,6566,135140,176500
1766,9,15265,133762,176600
1767,11,20426,135159,176700
1768,8,5418,132939,176800
1769,11,19544,133052,176900
1770,13,5422,134957,177000
1771,7,5425,132602,177100
1772,5,10871,134706,177200
1773,11,8572,133046,177300
1774,7,10971,132606,177400
1775,13,18491,134956,177500
1776,5,8163,134593,177600
1777,11,20009,135350,177700
1778,11,19741,133041,177800
1779,7,5434,132606,177900
1780,8,5435,132938,178000
1781,4,8431,132495,178100
1782,11,19596,133054,178200
1783,11,20083,135326,178300
1784,3,16673,132670,178400
1785,7,16934,132616,178500
1786,11,5175,135315,178600
1787,11,5569,134070,178700
1788,11,6798,133039,178800
1789,5,73644,446130,178900
1790,11,11958,135472,179000
1791,11,20321,135647,179100
1792,12,6097,135139,179200
1793,12,18356,135645,179300
1794,12,6101,135139,179400
1795,11,20392,135640,179500
1796,13,3931,134955,179600
1797,2,5345,135016,179700
1798,3,10110,135009,179800
1799,3,12656,132677,179900
1800,11,20491,135638,180000
1801,9,23142,133754,180100
1802,11,8000,135327,180200
1803,11,5144,135325,180300
1804,11,19296,135424,180400
1805,8,12133,132957,180500
1806,12,21011,135139,180600
1807,5,1978,134582,180700
1808,11,20340,135150,180800
1809,3,12803,135012,180900
1810,12,20903,135469,181000
1811,12,20829,135468,181100
1812,12,6099,135139,181200
1813,12,20787,135139,181300
1814,12,20776,135469,181400
1815,12,6081,135139,181500
1816,12,20793,135468,181600
1817,12,21020,135463,181700
1818,12,20815,135473,181800
1819,12,20790,135468,181900
1820,12,20786,135468,182000
1821,12,6093,135139,182100
1822,12,12601,135473,182200
1823,12,21024,135464,182300
1824,12,21019,135144,182400
1825,12,20828,135144,182500
1826,12,21023,135464,182600
1827,12,6138,135139,182700
1828,12,20825,135466,182800
1829,12,20801,135473,182900
1830,1,5849,135039,183000
1831,11,19673,133491,183100
1832,9,23000,133756,183200
1833,12,6232,135493,183300
1834,12,6234,135493,183400
1835,11,3363,135639,183500
1836,4,7545,132490,183600
1837,11,6469,135650,183700
1838,11,1845,135641,183800
1839,11,5224,133486,183900
1840,8,12761,132952,184000
1841,13,18451,134956,184100
1842,11,2840,135138,184200
1843,11,5098,135144,184300
1844,11,7526,135321,184400
1845,5,7533,134582,184500
1846,6,7537,132537,184600
1847,7,7812,132610,184700
1848,3,10991,135009,184800
1849,3,7552,135010,184900
1850,11,22225,135572,185000
1851,1,4971,135038,185100
1852,11,20014,135276,185200
1853,13,7559,134952,185300
1854,5,16958,134582,185400
1855,8,11119,132940,185500
1856,11,20417,135145,185600
1857,3,7551,135011,185700
1858,9,26056,133755,185800
1859,11,8594,133052,185900
1860,12,20719,135496,186000
1861,12,21022,135466,186100
1862,4,7662,132493,186200
1863,12,20834,135124,186300
1864,11,3405,135146,186400
1865,13,18671,134949,186500
1866,5,13048,134582,186600
1867,6,7835,132535,186700
1868,1,4594,135039,186800
1869,9,70683,133763,186900
1870,7,67027,366473,187000
1871,3,7898,135011,187100
1872,5,6300,134582,187200
1873,11,19221,132408,187300
1874,4,5964,132492,187400
1875,11,19396,132417,187500
1876,4,66335,349113,187600
1877,11,5014,132392,187700
1878,11,2733,135641,187800
1879,11,19801,133042,187900
1880,12,10673,135530,188000
1881,11,1386,132392,188100
1882,11,35968,133480,188200
1883,11,1628,135276,188300
1884,11,8127,133890,188400
